facture_id,mission_id,client_id,agence_id,date_facture,date_echeance,dso_effectif_jours,montant_ht,montant_tva,statut_paiement
FAC-2026-1239,MISS-11393,CLI-111,AG-12,2024-10-06,2024-11-20,45,27289.84,5457.97,Payée
FAC-2026-1240,MISS-13442,CLI-157,AG-08,2024-03-19,2024-05-03,30,34634.89,6926.98,En retard (Litige)
FAC-2026-1241,MISS-12072,CLI-112,AG-14,2026-01-03,2026-02-17,45,9110.49,1822.1,En cours
FAC-2026-1242,MISS-12542,CLI-147,AG-20,2024-05-10,2024-06-24,30,3409.3,681.86,Payée
FAC-2026-1243,MISS-11637,CLI-169,AG-13,2025-10-17,2025-12-01,45,46036.4,9207.28,Payée
FAC-2026-1244,MISS-10494,CLI-158,AG-04,2025-06-06,2025-07-21,30,1481.7,296.34,Payée
FAC-2026-1245,MISS-11262,CLI-160,AG-21,2026-04-25,2026-06-09,30,1992.92,398.58,En cours
FAC-2026-1246,MISS-13431,CLI-108,AG-15,2024-01-31,2024-03-16,45,16867.54,3373.51,Payée
FAC-2026-1247,MISS-11354,CLI-128,AG-05,2026-07-30,2026-09-13,30,19687.67,3937.53,Payée
FAC-2026-1248,MISS-12664,CLI-164,AG-04,2025-11-02,2025-12-17,30,21533.2,4306.64,Payée
FAC-2026-1249,MISS-11987,CLI-163,AG-22,2024-05-23,2024-07-07,30,4772.61,954.52,Payée
FAC-2026-1250,MISS-11558,CLI-159,AG-15,2026-05-29,2026-07-13,90,6049.36,1209.87,En cours
FAC-2026-1251,MISS-12437,CLI-117,AG-16,2025-07-25,2025-09-08,30,50651.71,10130.34,Payée
FAC-2026-1252,MISS-11707,CLI-126,AG-16,2025-08-28,2025-10-12,90,4619.44,923.89,Payée
FAC-2026-1253,MISS-11494,CLI-152,AG-14,2026-02-21,2026-04-07,90,7584.1,1516.82,Payée
FAC-2026-1254,MISS-11669,CLI-122,AG-11,2024-12-09,2025-01-23,30,8184.5,1636.9,Payée
FAC-2026-1255,MISS-12545,CLI-127,AG-19,2024-12-04,2025-01-18,45,6908.52,1381.7,Payée
FAC-2026-1256,MISS-12369,CLI-138,AG-17,2026-07-29,2026-09-12,60,2371.22,474.24,Payée
FAC-2026-1257,MISS-12946,CLI-173,AG-13,2026-04-20,2026-06-04,60,2340.55,468.11,Payée
FAC-2026-1258,MISS-12861,CLI-171,AG-07,2026-01-11,2026-02-25,30,1991.92,398.38,Payée
FAC-2026-1259,MISS-10906,CLI-128,AG-06,2025-10-02,2025-11-16,30,78605.63,15721.13,En cours
FAC-2026-1260,MISS-10106,CLI-101,AG-20,2025-06-16,2025-07-31,45,6297.62,1259.52,Payée
FAC-2026-1261,MISS-12845,CLI-103,AG-06,2025-08-08,2025-09-22,45,2241.54,448.31,En cours
FAC-2026-1262,MISS-10317,CLI-151,AG-15,2024-12-23,2025-02-06,45,21103.26,4220.65,Payée
FAC-2026-1263,MISS-10711,CLI-176,AG-13,2025-10-24,2025-12-08,30,72927.97,14585.59,En cours
FAC-2026-1264,MISS-12827,CLI-125,AG-10,2025-07-06,2025-08-20,45,6550.54,1310.11,Payée
FAC-2026-1265,MISS-11236,CLI-103,AG-01,2025-07-18,2025-09-01,30,32352.48,6470.5,Payée
FAC-2026-1266,MISS-10940,CLI-179,AG-04,2025-01-08,2025-02-22,45,1446.54,289.31,Payée
FAC-2026-1267,MISS-13359,CLI-129,AG-21,2025-06-13,2025-07-28,90,3567.52,713.5,Payée
FAC-2026-1268,MISS-10544,CLI-105,AG-21,2026-08-27,2026-10-11,30,2688.1,537.62,Payée
FAC-2026-1269,MISS-10276,CLI-169,AG-22,2025-02-08,2025-03-25,45,7640.94,1528.19,En retard (Litige)
FAC-2026-1270,MISS-10523,CLI-148,AG-15,2026-06-03,2026-07-18,30,21070.82,4214.16,En cours
FAC-2026-1271,MISS-11576,CLI-174,AG-20,2024-05-01,2024-06-15,45,7326.32,1465.26,Payée
FAC-2026-1272,MISS-10615,CLI-123,AG-21,2026-06-26,2026-08-10,45,21371.42,4274.28,Payée
FAC-2026-1273,MISS-12648,CLI-144,AG-03,2025-09-01,2025-10-16,30,23446.52,4689.3,Payée
FAC-2026-1274,MISS-12720,CLI-158,AG-08,2025-04-08,2025-05-23,45,1856.01,371.2,Payée
FAC-2026-1275,MISS-10324,CLI-130,AG-02,2026-01-20,2026-03-06,30,7342.38,1468.48,Payée
FAC-2026-1276,MISS-11380,CLI-157,AG-01,2026-08-06,2026-09-20,90,25107.9,5021.58,Payée
FAC-2026-1277,MISS-13248,CLI-157,AG-14,2025-11-14,2025-12-29,45,31218.1,6243.62,Payée
FAC-2026-1278,MISS-10591,CLI-156,AG-04,2024-07-30,2024-09-13,60,2759.46,551.89,Payée
FAC-2026-1279,MISS-10635,CLI-106,AG-08,2026-08-06,2026-09-20,30,2272.54,454.51,Payée
FAC-2026-1280,MISS-11978,CLI-149,AG-08,2025-12-25,2026-02-08,30,40875.88,8175.18,Payée
FAC-2026-1281,MISS-12299,CLI-167,AG-18,2024-09-24,2024-11-08,45,18345.23,3669.05,Payée
FAC-2026-1282,MISS-12443,CLI-116,AG-18,2024-11-05,2024-12-20,60,2407.48,481.5,Payée
FAC-2026-1283,MISS-10176,CLI-131,AG-04,2025-12-31,2026-02-14,45,25847.96,5169.59,Payée
FAC-2026-1284,MISS-12492,CLI-178,AG-11,2024-10-26,2024-12-10,120,13379.32,2675.86,Payée
FAC-2026-1285,MISS-12235,CLI-128,AG-01,2025-01-06,2025-02-20,30,4408.61,881.72,Payée
FAC-2026-1286,MISS-13152,CLI-173,AG-13,2024-04-23,2024-06-07,30,6418.35,1283.67,Payée
FAC-2026-1287,MISS-11592,CLI-100,AG-05,2026-05-04,2026-06-18,45,7173.9,1434.78,Payée
FAC-2026-1288,MISS-12925,CLI-153,AG-06,2024-11-05,2024-12-20,30,3657.64,731.53,Payée
FAC-2026-1289,MISS-12516,CLI-150,AG-22,2025-01-11,2025-02-25,30,74787.05,14957.41,Payée
FAC-2026-1290,MISS-11437,CLI-147,AG-10,2026-08-08,2026-09-22,30,24658.94,4931.79,Payée
FAC-2026-1291,MISS-12176,CLI-114,AG-02,2026-05-16,2026-06-30,60,28312.17,5662.43,Payée
FAC-2026-1292,MISS-11004,CLI-141,AG-07,2026-08-02,2026-09-16,30,2398.58,479.72,En cours
FAC-2026-1293,MISS-12146,CLI-141,AG-20,2024-09-06,2024-10-21,45,8680.36,1736.07,En retard (Litige)
FAC-2026-1294,MISS-11026,CLI-106,AG-01,2025-05-12,2025-06-26,30,8020.66,1604.13,Payée
FAC-2026-1295,MISS-10765,CLI-138,AG-19,2026-04-14,2026-05-29,60,4595.28,919.06,Payée
FAC-2026-1296,MISS-11344,CLI-155,AG-09,2025-09-10,2025-10-25,30,14281.92,2856.38,Payée
FAC-2026-1297,MISS-11451,CLI-162,AG-21,2026-03-14,2026-04-28,30,61503.0,12300.6,En cours
FAC-2026-1298,MISS-13396,CLI-105,AG-18,2025-09-21,2025-11-05,30,7576.38,1515.28,En cours
FAC-2026-1299,MISS-12686,CLI-106,AG-06,2024-11-21,2025-01-05,30,8398.6,1679.72,En cours
FAC-2026-1300,MISS-10271,CLI-107,AG-21,2025-06-15,2025-07-30,30,29764.93,5952.99,Payée
FAC-2026-1301,MISS-11195,CLI-170,AG-19,2026-03-27,2026-05-11,30,1774.2,354.84,Payée
FAC-2026-1302,MISS-10960,CLI-164,AG-17,2024-02-10,2024-03-26,90,3426.24,685.25,Payée
FAC-2026-1303,MISS-10454,CLI-161,AG-17,2026-08-27,2026-10-11,30,2663.75,532.75,En cours
FAC-2026-1304,MISS-12021,CLI-103,AG-04,2026-04-05,2026-05-20,30,4780.59,956.12,Payée
FAC-2026-1305,MISS-11197,CLI-128,AG-15,2026-03-29,2026-05-13,30,20758.24,4151.65,Payée
FAC-2026-1306,MISS-12944,CLI-128,AG-05,2024-12-17,2025-01-31,45,47536.54,9507.31,En cours
FAC-2026-1307,MISS-11618,CLI-130,AG-02,2025-12-02,2026-01-16,30,12013.4,2402.68,Payée
FAC-2026-1308,MISS-13088,CLI-125,AG-02,2025-09-30,2025-11-14,30,4229.9,845.98,Payée
FAC-2026-1309,MISS-12828,CLI-142,AG-04,2024-08-23,2024-10-07,45,5452.73,1090.55,Payée
FAC-2026-1310,MISS-11664,CLI-115,AG-10,2026-07-17,2026-08-31,30,17791.18,3558.24,Payée
FAC-2026-1311,MISS-11010,CLI-119,AG-20,2024-02-03,2024-03-19,30,17876.71,3575.34,Payée
FAC-2026-1312,MISS-11110,CLI-157,AG-01,2025-11-14,2025-12-29,60,7936.31,1587.26,Payée
FAC-2026-1313,MISS-12631,CLI-156,AG-05,2025-01-28,2025-03-14,60,12239.17,2447.83,En retard (Litige)
FAC-2026-1314,MISS-10546,CLI-151,AG-12,2025-08-10,2025-09-24,30,5764.66,1152.93,Payée
FAC-2026-1315,MISS-11155,CLI-153,AG-18,2026-07-09,2026-08-23,45,7095.38,1419.08,Payée
FAC-2026-1316,MISS-10984,CLI-144,AG-11,2026-08-26,2026-10-10,30,1531.26,306.25,Payée
FAC-2026-1317,MISS-12131,CLI-136,AG-04,2025-05-04,2025-06-18,30,4488.87,897.77,Payée
FAC-2026-1318,MISS-10130,CLI-134,AG-02,2025-07-08,2025-08-22,45,4873.5,974.7,En cours
FAC-2026-1319,MISS-12645,CLI-105,AG-19,2025-12-18,2026-02-01,30,2317.54,463.51,Payée
FAC-2026-1320,MISS-13299,CLI-112,AG-16,2024-09-07,2024-10-22,30,4550.9,910.18,Payée
FAC-2026-1321,MISS-11755,CLI-143,AG-14,2026-03-21,2026-05-05,30,14364.31,2872.86,Payée
FAC-2026-1322,MISS-12369,CLI-138,AG-17,2026-07-29,2026-09-12,30,2371.22,474.24,Payée
FAC-2026-1323,MISS-13441,CLI-148,AG-09,2024-03-19,2024-05-03,120,1028.26,205.65,Payée
FAC-2026-1324,MISS-12551,CLI-139,AG-10,2026-05-01,2026-06-15,30,9418.69,1883.74,Payée
FAC-2026-1325,MISS-12378,CLI-165,AG-14,2026-07-09,2026-08-23,120,8936.0,1787.2,Payée
FAC-2026-1326,MISS-10016,CLI-157,AG-05,2025-02-08,2025-03-25,60,7246.66,1449.33,Payée
FAC-2026-1327,MISS-10037,CLI-106,AG-05,2025-12-17,2026-01-31,30,2166.45,433.29,Payée
FAC-2026-1328,MISS-13224,CLI-107,AG-03,2024-09-08,2024-10-23,60,26894.0,5378.8,En cours
FAC-2026-1329,MISS-10750,CLI-111,AG-11,2024-08-03,2024-09-17,30,29549.16,5909.83,En cours
FAC-2026-1330,MISS-13334,CLI-110,AG-04,2026-07-07,2026-08-21,30,4031.86,806.37,Payée
FAC-2026-1331,MISS-12662,CLI-133,AG-10,2026-06-07,2026-07-22,30,27927.02,5585.4,En cours
FAC-2026-1332,MISS-12999,CLI-137,AG-06,2024-03-06,2024-04-20,30,1453.71,290.74,Payée
FAC-2026-1333,MISS-10873,CLI-131,AG-04,2024-02-16,2024-04-01,30,38553.43,7710.69,Payée
FAC-2026-1334,MISS-11415,CLI-129,AG-02,2025-01-02,2025-02-16,30,30447.22,6089.44,En cours
FAC-2026-1335,MISS-12693,CLI-173,AG-05,2024-05-30,2024-07-14,45,1898.47,379.69,En cours
FAC-2026-1336,MISS-10542,CLI-143,AG-12,2024-11-02,2024-12-17,45,8407.62,1681.52,En retard (Litige)
FAC-2026-1337,MISS-10871,CLI-117,AG-04,2025-12-07,2026-01-21,30,6013.64,1202.73,Payée
FAC-2026-1338,MISS-11413,CLI-127,AG-21,2024-12-10,2025-01-24,60,4818.64,963.73,Payée
FAC-2026-1339,MISS-13063,CLI-114,AG-09,2026-07-05,2026-08-19,45,1249.88,249.98,En cours
FAC-2026-1340,MISS-13338,CLI-135,AG-02,2025-01-18,2025-03-04,30,41853.72,8370.74,En retard (Litige)
FAC-2026-1341,MISS-10311,CLI-177,AG-19,2024-03-25,2024-05-09,45,3669.34,733.87,Payée
FAC-2026-1342,MISS-13364,CLI-123,AG-19,2026-07-24,2026-09-07,45,5000.06,1000.01,Payée
FAC-2026-1343,MISS-10498,CLI-144,AG-06,2024-08-31,2024-10-15,30,32362.75,6472.55,Payée
FAC-2026-1344,MISS-11590,CLI-148,AG-03,2024-11-08,2024-12-23,30,1157.34,231.47,Payée
FAC-2026-1345,MISS-10029,CLI-168,AG-03,2024-05-27,2024-07-11,30,19452.78,3890.56,Payée
FAC-2026-1346,MISS-12538,CLI-132,AG-22,2024-04-13,2024-05-28,45,25229.59,5045.92,Payée
FAC-2026-1347,MISS-12869,CLI-145,AG-14,2024-12-25,2025-02-08,30,2010.4,402.08,En cours
FAC-2026-1348,MISS-11498,CLI-108,AG-21,2024-10-18,2024-12-02,30,4633.35,926.67,Payée
FAC-2026-1349,MISS-12018,CLI-106,AG-09,2026-05-17,2026-07-01,120,3262.87,652.57,Payée
FAC-2026-1350,MISS-10700,CLI-166,AG-04,2025-06-21,2025-08-05,45,5545.3,1109.06,Payée
FAC-2026-1351,MISS-13061,CLI-145,AG-06,2024-02-22,2024-04-07,45,4333.82,866.76,Payée
FAC-2026-1352,MISS-13165,CLI-146,AG-14,2026-06-27,2026-08-11,45,4348.92,869.78,Payée
FAC-2026-1353,MISS-13212,CLI-145,AG-22,2024-03-31,2024-05-15,45,42769.63,8553.93,Payée
FAC-2026-1354,MISS-11081,CLI-142,AG-17,2024-02-20,2024-04-05,90,22332.04,4466.41,Payée
FAC-2026-1355,MISS-12856,CLI-172,AG-12,2025-07-22,2025-09-05,60,2849.43,569.89,Payée
FAC-2026-1356,MISS-12669,CLI-149,AG-12,2025-01-24,2025-03-10,30,3144.8,628.96,Payée
FAC-2026-1357,MISS-10921,CLI-148,AG-10,2025-06-05,2025-07-20,30,5405.84,1081.17,En retard (Litige)
FAC-2026-1358,MISS-13063,CLI-114,AG-09,2026-07-05,2026-08-19,30,1249.88,249.98,Payée
FAC-2026-1359,MISS-12706,CLI-169,AG-16,2024-02-03,2024-03-19,45,4721.35,944.27,Payée
FAC-2026-1360,MISS-11106,CLI-133,AG-15,2024-02-18,2024-04-03,90,5698.12,1139.62,Payée
FAC-2026-1361,MISS-11850,CLI-136,AG-12,2026-07-03,2026-08-17,30,22928.25,4585.65,Payée
FAC-2026-1362,MISS-10654,CLI-151,AG-01,2025-07-26,2025-09-09,30,5030.84,1006.17,Payée
FAC-2026-1363,MISS-10204,CLI-125,AG-07,2024-10-19,2024-12-03,45,31886.48,6377.3,Payée
FAC-2026-1364,MISS-11732,CLI-129,AG-09,2025-03-08,2025-04-22,45,27438.76,5487.75,Payée
FAC-2026-1365,MISS-11525,CLI-140,AG-08,2025-05-06,2025-06-20,30,5339.7,1067.94,Payée
FAC-2026-1366,MISS-12378,CLI-165,AG-14,2026-07-09,2026-08-23,45,8936.0,1787.2,Payée
FAC-2026-1367,MISS-11046,CLI-150,AG-22,2024-08-21,2024-10-05,45,4282.29,856.46,En retard (Litige)
FAC-2026-1368,MISS-10762,CLI-174,AG-21,2024-07-08,2024-08-22,30,1089.44,217.89,Payée
FAC-2026-1369,MISS-11040,CLI-159,AG-11,2026-04-20,2026-06-04,60,2744.25,548.85,Payée
FAC-2026-1370,MISS-11106,CLI-133,AG-15,2024-02-18,2024-04-03,60,5698.12,1139.62,Payée
FAC-2026-1371,MISS-12937,CLI-122,AG-19,2026-02-05,2026-03-22,30,5191.8,1038.36,Payée
FAC-2026-1372,MISS-12943,CLI-140,AG-14,2025-10-16,2025-11-30,45,14394.51,2878.9,En retard (Litige)
FAC-2026-1373,MISS-13389,CLI-142,AG-03,2026-07-06,2026-08-20,60,42917.48,8583.5,Payée
FAC-2026-1374,MISS-12495,CLI-153,AG-09,2024-02-03,2024-03-19,45,32234.1,6446.82,Payée
FAC-2026-1375,MISS-12027,CLI-154,AG-07,2024-06-09,2024-07-24,30,24116.9,4823.38,Payée
FAC-2026-1376,MISS-12457,CLI-178,AG-13,2024-02-24,2024-04-09,30,2270.43,454.08,Payée
FAC-2026-1377,MISS-10355,CLI-167,AG-15,2024-08-11,2024-09-25,45,22714.3,4542.86,Payée
FAC-2026-1378,MISS-13105,CLI-120,AG-13,2024-05-27,2024-07-11,45,8046.11,1609.22,Payée
FAC-2026-1379,MISS-13035,CLI-161,AG-21,2025-09-29,2025-11-13,45,8107.22,1621.45,Payée
FAC-2026-1380,MISS-12839,CLI-137,AG-22,2026-05-25,2026-07-09,120,17905.78,3581.16,Payée
FAC-2026-1381,MISS-11720,CLI-137,AG-03,2024-02-18,2024-04-03,30,1939.16,387.83,En cours
FAC-2026-1382,MISS-12218,CLI-155,AG-18,2024-07-08,2024-08-22,30,3137.64,627.53,Payée
FAC-2026-1383,MISS-10661,CLI-154,AG-14,2024-07-24,2024-09-07,30,4610.44,922.09,Payée
FAC-2026-1384,MISS-11554,CLI-162,AG-11,2024-12-30,2025-02-13,45,5620.49,1124.1,Payée
FAC-2026-1385,MISS-10544,CLI-105,AG-21,2026-08-27,2026-10-11,45,2688.1,537.62,En cours
FAC-2026-1386,MISS-12350,CLI-131,AG-01,2026-01-31,2026-03-17,30,22011.58,4402.32,En cours
FAC-2026-1387,MISS-12815,CLI-173,AG-19,2024-04-08,2024-05-23,30,16508.84,3301.77,Payée
FAC-2026-1388,MISS-11366,CLI-174,AG-21,2025-04-21,2025-06-05,45,4050.1,810.02,Payée
FAC-2026-1389,MISS-12578,CLI-113,AG-03,2025-06-20,2025-08-04,60,2133.16,426.63,Payée
FAC-2026-1390,MISS-11495,CLI-131,AG-18,2025-08-11,2025-09-25,90,7549.31,1509.86,Payée
FAC-2026-1391,MISS-11985,CLI-149,AG-04,2024-12-06,2025-01-20,45,5312.74,1062.55,Payée
FAC-2026-1392,MISS-11385,CLI-111,AG-12,2025-04-08,2025-05-23,30,4548.4,909.68,Payée
FAC-2026-1393,MISS-12345,CLI-152,AG-01,2026-05-27,2026-07-11,30,2273.36,454.67,Payée
FAC-2026-1394,MISS-10009,CLI-174,AG-09,2026-04-23,2026-06-07,45,28959.06,5791.81,En cours
FAC-2026-1395,MISS-11615,CLI-174,AG-11,2026-04-07,2026-05-22,30,2121.23,424.25,Payée
FAC-2026-1396,MISS-10684,CLI-102,AG-21,2025-03-07,2025-04-21,45,3408.44,681.69,Payée
FAC-2026-1397,MISS-13398,CLI-174,AG-13,2026-04-22,2026-06-06,30,5039.32,1007.86,Payée
FAC-2026-1398,MISS-10732,CLI-163,AG-17,2025-03-29,2025-05-13,90,3514.7,702.94,En cours
FAC-2026-1399,MISS-12132,CLI-176,AG-06,2025-04-18,2025-06-02,60,36634.56,7326.91,Payée
FAC-2026-1400,MISS-11976,CLI-155,AG-22,2025-12-20,2026-02-03,45,29833.83,5966.77,Payée
FAC-2026-1401,MISS-11066,CLI-103,AG-03,2024-07-26,2024-09-09,45,35900.0,7180.0,Payée
FAC-2026-1402,MISS-11393,CLI-111,AG-12,2024-10-06,2024-11-20,30,27289.84,5457.97,Payée
FAC-2026-1403,MISS-11316,CLI-166,AG-09,2026-03-06,2026-04-20,30,10167.14,2033.43,Payée
FAC-2026-1404,MISS-10553,CLI-110,AG-16,2025-08-01,2025-09-15,60,79283.21,15856.64,En cours
FAC-2026-1405,MISS-10369,CLI-118,AG-04,2024-12-21,2025-02-04,45,42079.76,8415.95,Payée
FAC-2026-1406,MISS-11715,CLI-121,AG-20,2025-03-06,2025-04-20,90,6695.34,1339.07,Payée
FAC-2026-1407,MISS-10167,CLI-161,AG-04,2026-01-05,2026-02-19,30,2615.43,523.09,Payée
FAC-2026-1408,MISS-11979,CLI-179,AG-05,2024-02-22,2024-04-07,60,2970.04,594.01,Payée
FAC-2026-1409,MISS-11721,CLI-142,AG-06,2024-07-08,2024-08-22,30,10387.3,2077.46,Payée
FAC-2026-1410,MISS-10420,CLI-106,AG-08,2025-10-29,2025-12-13,45,4527.79,905.56,Payée
FAC-2026-1411,MISS-13302,CLI-144,AG-17,2026-02-18,2026-04-04,30,19811.74,3962.35,Payée
FAC-2026-1412,MISS-10781,CLI-154,AG-02,2024-09-15,2024-10-30,30,4172.66,834.53,Payée
FAC-2026-1413,MISS-11640,CLI-122,AG-17,2024-06-01,2024-07-16,60,16858.22,3371.64,Payée
FAC-2026-1414,MISS-13262,CLI-131,AG-06,2025-08-08,2025-09-22,30,1234.08,246.82,Payée
FAC-2026-1415,MISS-11981,CLI-175,AG-18,2025-11-01,2025-12-16,30,4725.73,945.15,Payée
FAC-2026-1416,MISS-11625,CLI-118,AG-03,2024-05-05,2024-06-19,30,1126.6,225.32,Payée
FAC-2026-1417,MISS-12380,CLI-168,AG-20,2024-04-11,2024-05-26,30,16812.58,3362.52,Payée
FAC-2026-1418,MISS-11453,CLI-167,AG-16,2024-11-04,2024-12-19,30,4889.48,977.9,Payée
FAC-2026-1419,MISS-12968,CLI-139,AG-17,2024-08-02,2024-09-16,60,1360.78,272.16,Payée
FAC-2026-1420,MISS-10053,CLI-117,AG-08,2026-07-04,2026-08-18,30,19420.78,3884.16,En retard (Litige)
FAC-2026-1421,MISS-10955,CLI-134,AG-02,2026-08-09,2026-09-23,30,4812.14,962.43,Payée
FAC-2026-1422,MISS-10389,CLI-124,AG-20,2024-04-14,2024-05-29,60,2160.13,432.03,Payée
FAC-2026-1423,MISS-13007,CLI-131,AG-15,2024-06-04,2024-07-19,30,2427.66,485.53,Payée
FAC-2026-1424,MISS-10581,CLI-161,AG-06,2024-07-12,2024-08-26,30,4819.31,963.86,Payée
FAC-2026-1425,MISS-12997,CLI-122,AG-05,2024-03-31,2024-05-15,30,71231.08,14246.22,Payée
FAC-2026-1426,MISS-11415,CLI-129,AG-02,2025-01-02,2025-02-16,45,30447.22,6089.44,Payée
FAC-2026-1427,MISS-10304,CLI-168,AG-04,2024-05-01,2024-06-15,30,4480.93,896.19,Payée
FAC-2026-1428,MISS-12562,CLI-146,AG-11,2025-01-30,2025-03-16,60,4299.94,859.99,Payée
FAC-2026-1429,MISS-10272,CLI-153,AG-21,2026-05-12,2026-06-26,45,20241.24,4048.25,Payée
FAC-2026-1430,MISS-11535,CLI-170,AG-05,2024-02-24,2024-04-09,45,5620.54,1124.11,Payée
FAC-2026-1431,MISS-13125,CLI-142,AG-01,2024-09-30,2024-11-14,45,8753.92,1750.78,Payée
FAC-2026-1432,MISS-10060,CLI-163,AG-15,2024-05-14,2024-06-28,60,61072.36,12214.47,Payée
FAC-2026-1433,MISS-10430,CLI-136,AG-13,2025-12-10,2026-01-24,30,12433.14,2486.63,Payée
FAC-2026-1434,MISS-10068,CLI-102,AG-02,2024-06-30,2024-08-14,30,1810.72,362.14,Payée
FAC-2026-1435,MISS-13354,CLI-113,AG-03,2025-06-04,2025-07-19,45,40360.93,8072.19,Payée
FAC-2026-1436,MISS-12295,CLI-164,AG-04,2025-09-29,2025-11-13,30,6431.89,1286.38,Payée
FAC-2026-1437,MISS-11014,CLI-131,AG-16,2026-04-13,2026-05-28,60,3386.8,677.36,Payée
FAC-2026-1438,MISS-12115,CLI-101,AG-12,2026-02-18,2026-04-04,30,65358.74,13071.75,Payée
FAC-2026-1439,MISS-12266,CLI-109,AG-10,2024-08-01,2024-09-15,45,6108.86,1221.77,En cours
FAC-2026-1440,MISS-10330,CLI-158,AG-13,2025-07-23,2025-09-06,45,76814.54,15362.91,Payée
FAC-2026-1441,MISS-12477,CLI-111,AG-15,2025-12-28,2026-02-11,45,3145.1,629.02,Payée
FAC-2026-1442,MISS-13182,CLI-151,AG-02,2026-06-20,2026-08-04,45,27784.74,5556.95,Payée
FAC-2026-1443,MISS-10444,CLI-145,AG-15,2025-06-07,2025-07-22,45,5490.64,1098.13,En cours
FAC-2026-1444,MISS-12057,CLI-104,AG-04,2025-06-16,2025-07-31,90,18715.41,3743.08,Payée
FAC-2026-1445,MISS-12245,CLI-138,AG-13,2025-11-10,2025-12-25,30,3907.26,781.45,En cours
FAC-2026-1446,MISS-11078,CLI-111,AG-10,2025-08-29,2025-10-13,30,6596.89,1319.38,Payée
FAC-2026-1447,MISS-12402,CLI-146,AG-02,2024-04-12,2024-05-27,45,47413.96,9482.79,Payée
FAC-2026-1448,MISS-11308,CLI-161,AG-17,2026-03-22,2026-05-06,45,23435.28,4687.06,Payée
FAC-2026-1449,MISS-12389,CLI-128,AG-12,2025-08-20,2025-10-04,45,5575.46,1115.09,Payée
FAC-2026-1450,MISS-11568,CLI-137,AG-14,2026-06-15,2026-07-30,90,22580.72,4516.14,Payée
FAC-2026-1451,MISS-12660,CLI-119,AG-11,2025-11-04,2025-12-19,120,3961.32,792.26,Payée
FAC-2026-1452,MISS-13150,CLI-111,AG-19,2025-03-16,2025-04-30,30,25362.87,5072.57,Payée
FAC-2026-1453,MISS-11206,CLI-109,AG-22,2025-06-14,2025-07-29,45,4257.92,851.58,Payée
FAC-2026-1454,MISS-10696,CLI-159,AG-20,2024-12-20,2025-02-03,30,4685.1,937.02,Payée
FAC-2026-1455,MISS-11065,CLI-177,AG-22,2025-06-04,2025-07-19,30,17504.52,3500.9,Payée
FAC-2026-1456,MISS-11099,CLI-130,AG-21,2025-09-06,2025-10-21,30,29995.0,5999.0,Payée
FAC-2026-1457,MISS-12417,CLI-135,AG-05,2025-12-17,2026-01-31,60,28094.3,5618.86,Payée
FAC-2026-1458,MISS-11312,CLI-126,AG-02,2025-07-29,2025-09-12,60,31111.99,6222.4,Payée
FAC-2026-1459,MISS-12043,CLI-116,AG-21,2025-03-15,2025-04-29,30,21697.58,4339.52,Payée
FAC-2026-1460,MISS-11555,CLI-135,AG-01,2024-06-07,2024-07-22,30,13936.44,2787.29,Payée
FAC-2026-1461,MISS-12565,CLI-158,AG-02,2024-09-11,2024-10-26,30,1553.77,310.75,Payée
FAC-2026-1462,MISS-12321,CLI-167,AG-07,2026-06-17,2026-08-01,45,1512.22,302.44,Payée
FAC-2026-1463,MISS-11450,CLI-120,AG-18,2024-11-08,2024-12-23,120,39551.9,7910.38,Payée
FAC-2026-1464,MISS-12738,CLI-154,AG-20,2025-09-19,2025-11-03,90,39625.98,7925.2,Payée
FAC-2026-1465,MISS-12242,CLI-117,AG-13,2026-04-14,2026-05-29,30,20875.93,4175.19,Payée
FAC-2026-1466,MISS-10578,CLI-152,AG-11,2025-11-12,2025-12-27,30,6525.84,1305.17,En cours
FAC-2026-1467,MISS-11442,CLI-115,AG-01,2025-12-18,2026-02-01,30,2242.26,448.45,Payée
FAC-2026-1468,MISS-10836,CLI-151,AG-13,2026-06-01,2026-07-16,30,27331.0,5466.2,Payée
FAC-2026-1469,MISS-11503,CLI-128,AG-06,2026-09-04,2026-10-19,30,23048.11,4609.62,Payée
FAC-2026-1470,MISS-11959,CLI-133,AG-08,2024-12-25,2025-02-08,30,45030.54,9006.11,Payée
FAC-2026-1471,MISS-13266,CLI-121,AG-12,2025-12-23,2026-02-06,30,3129.08,625.82,Payée
FAC-2026-1472,MISS-10222,CLI-137,AG-19,2024-05-31,2024-07-15,30,73470.52,14694.1,Payée
FAC-2026-1473,MISS-12570,CLI-141,AG-17,2024-03-20,2024-05-04,30,1164.26,232.85,En retard (Litige)
FAC-2026-1474,MISS-11260,CLI-101,AG-06,2025-08-21,2025-10-05,45,4718.24,943.65,Payée
FAC-2026-1475,MISS-11419,CLI-149,AG-16,2024-09-12,2024-10-27,30,32181.26,6436.25,Payée
FAC-2026-1476,MISS-12160,CLI-150,AG-08,2025-11-07,2025-12-22,45,55530.95,11106.19,En retard (Litige)
FAC-2026-1477,MISS-11598,CLI-107,AG-09,2025-09-07,2025-10-22,30,78743.32,15748.66,Payée
FAC-2026-1478,MISS-11941,CLI-107,AG-06,2026-07-24,2026-09-07,60,5612.32,1122.46,Payée
